draw_idx,number,freq_short,freq_medium,freq_long,freq_all,freq_trend,gap_since_last,recency_weighted,pair_score,triplet_score,adjacent_flag,is_odd,is_low,target
1,1,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0
1,2,0,0,0,0,0.0,1,0.0,0,0,0,0,1,1
1,3,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0
1,4,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0
1,5,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0
1,6,0,0,0,0,0.0,1,0.0,0,0,1,0,1,0
1,7,1,1,1,1,0.08,1,1.0,1,0,0,1,0,0
1,8,0,0,0,0,0.0,1,0.0,0,0,1,0,0,0
1,9,0,0,0,0,0.0,1,0.0,0,0,1,1,0,1
1,10,1,1,1,1,0.08,1,1.0,1,0,0,0,0,0
1,11,0,0,0,0,0.0,1,0.0,0,0,1,1,0,0
1,12,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0
2,1,0,0,0,0,0.0,2,0.0,0,0,1,1,1,0
2,2,1,1,1,1,0.08,1,1.0,1,0,0,0,1,0
2,3,0,0,0,0,0.0,2,0.0,0,0,1,1,1,0
2,4,0,0,0,0,0.0,2,0.0,0,0,0,0,1,1
2,5,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0
2,6,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0
2,7,1,1,1,1,0.08,2,0.9330329915368074,0,0,0,1,0,0
2,8,0,0,0,0,0.0,2,0.0,0,0,1,0,0,0
2,9,1,1,1,1,0.08,1,1.0,1,0,0,1,0,1
2,10,1,1,1,1,0.08,2,0.9330329915368074,0,0,1,0,0,0
2,11,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0
2,12,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0
3,1,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0
3,2,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,0,1,0
3,3,0,0,0,0,0.0,3,0.0,0,0,1,1,1,1
3,4,1,1,1,1,0.08,1,1.0,1,0,0,0,1,0
3,5,0,0,0,0,0.0,3,0.0,0,0,1,1,1,1
3,6,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0
3,7,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,1,0,0
3,8,0,0,0,0,0.0,3,0.0,0,0,1,0,0,0
3,9,2,2,2,2,0.16,1,1.9330329915368074,1,0,0,1,0,0
3,10,1,1,1,1,0.08,3,0.8705505632961241,0,0,1,0,0,0
3,11,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0
3,12,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0
4,1,0,0,0,0,0.0,4,0.0,0,0,0,1,1,0
4,2,1,1,1,1,0.08,3,0.8705505632961241,0,0,1,0,1,0
4,3,1,1,1,1,0.08,1,1.0,1,0,0,1,1,0
4,4,1,1,1,1,0.08,2,0.9330329915368074,0,0,1,0,1,0
4,5,1,1,1,1,0.08,1,1.0,1,0,0,1,1,0
4,6,0,0,0,0,0.0,4,0.0,0,0,1,0,1,0
4,7,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,1,0,1
4,8,0,0,0,0,0.0,4,0.0,0,0,0,0,0,1
4,9,2,2,2,2,0.16,2,1.8035835548329315,0,0,0,1,0,0
4,10,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,0,0,0
4,11,0,0,0,0,0.0,4,0.0,0,0,0,1,0,0
4,12,0,0,0,0,0.0,4,0.0,0,0,0,0,0,0
5,1,0,0,0,0,0.0,5,0.0,0,0,0,1,1,0
5,2,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,0,1,0
5,3,1,1,1,1,0.08,2,0.9330329915368074,0,0,0,1,1,0
5,4,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,0,1,1
5,5,1,1,1,1,0.08,2,0.9330329915368074,0,0,0,1,1,0
5,6,0,0,0,0,0.0,5,0.0,0,0,1,0,1,0
5,7,2,2,2,2,0.16,1,1.757858283255199,1,0,1,1,0,0
5,8,1,1,1,1,0.08,1,1.0,1,0,1,0,0,1
5,9,2,2,2,2,0.16,3,1.6828029596523597,0,0,1,1,0,0
5,10,1,1,1,1,0.08,5,0.757858283255199,1,0,0,0,0,0
5,11,0,0,0,0,0.0,5,0.0,0,0,0,1,0,0
5,12,0,0,0,0,0.0,5,0.0,0,0,0,0,0,0
6,1,0,0,0,0,0.0,6,0.0,0,0,0,1,1,0
6,2,1,1,1,1,0.08,5,0.757858283255199,0,0,0,0,1,0
6,3,1,1,1,1,0.08,3,0.8705505632961241,0,0,1,1,1,0
6,4,2,2,2,2,0.16,1,1.8122523963562354,1,0,0,0,1,0
6,5,1,1,1,1,0.08,3,0.8705505632961241,0,0,1,1,1,0
6,6,0,0,0,0,0.0,6,0.0,0,0,0,0,1,0
6,7,2,2,2,2,0.16,2,1.6401397727233549,1,0,1,1,0,0
6,8,2,2,2,2,0.16,1,1.9330329915368074,1,0,0,0,0,0
6,9,2,2,2,2,0.16,4,1.5701106796114346,1,0,1,1,0,1
6,10,1,1,1,1,0.08,6,0.7071067811865475,0,0,0,0,0,1
6,11,0,0,0,0,0.0,6,0.0,0,0,0,1,0,0
6,12,0,0,0,0,0.0,6,0.0,0,0,0,0,0,0
7,1,0,0,0,0,0.0,7,0.0,0,0,0,1,1,0
7,2,1,1,1,1,0.08,6,0.7071067811865475,1,0,0,0,1,0
7,3,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,1,1,0
7,4,2,2,2,2,0.16,2,1.6908912747920064,1,0,0,0,1,1
7,5,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,1,1,0
7,6,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0
7,7,2,2,2,2,0.16,3,1.5303045186825712,1,0,0,1,0,0
7,8,2,2,2,2,0.16,2,1.8035835548329315,0,0,1,0,0,0
7,9,3,3,3,3,0.24,1,2.4649650644417465,1,0,1,1,0,0
7,10,2,2,2,2,0.16,1,1.659753955386447,1,0,1,0,0,1
7,11,0,0,0,0,0.0,7,0.0,0,0,1,1,0,0
7,12,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0
8,1,0,0,0,0,0.0,8,0.0,0,0,0,1,1,0
8,2,1,1,1,1,0.08,7,0.6597539553864471,0,0,0,0,1,0
8,3,1,1,1,1,0.08,5,0.757858283255199,0,0,1,1,1,1
8,4,3,3,3,3,0.24,1,2.5776573444826716,1,0,0,0,1,0
8,5,1,1,1,1,0.08,5,0.757858283255199,0,0,1,1,1,1
8,6,0,0,0,0,0.0,8,0.0,0,0,0,0,1,0
8,7,2,2,2,2,0.16,4,1.4278246030286936,1,0,0,1,0,0
8,8,2,2,2,2,0.16,3,1.6828029596523597,1,0,0,0,0,0
8,9,3,3,3,3,0.24,2,2.2998937281098017,2,0,1,1,0,0
8,10,3,3,3,3,0.24,1,2.5486051982092652,1,0,0,0,0,0
8,11,0,0,0,0,0.0,8,0.0,0,0,1,1,0,0
8,12,0,0,0,0,0.0,8,0.0,0,0,0,0,0,0
9,1,0,0,0,0,0.0,9,0.0,0,0,0,1,1,0
9,2,1,1,1,1,0.08,8,0.6155722066724582,0,0,1,0,1,0
9,3,2,2,2,2,0.16,1,1.7071067811865475,2,0,0,1,1,0
9,4,3,3,3,3,0.24,2,2.40503934327949,0,0,1,0,1,1
9,5,2,2,2,2,0.16,1,1.7071067811865475,2,0,0,1,1,0
9,6,0,0,0,0,0.0,9,0.0,0,0,1,0,1,0
9,7,2,2,2,2,0.16,5,1.3322074607537164,0,0,0,1,0,1
9,8,2,2,2,2,0.16,4,1.5701106796114346,0,0,0,0,0,0
9,9,3,3,3,3,0.24,3,2.1458767253550293,0,0,0,1,0,0
9,10,3,3,3,3,0.24,2,2.3779327323314488,0,0,0,0,0,0
9,11,0,0,0,0,0.0,9,0.0,0,0,0,1,0,0
9,12,0,0,0,0,0.0,9,0.0,0,0,0,0,0,0
10,1,0,0,0,0,0.0,10,0.0,0,0,0,1,1,0
10,2,1,1,1,1,0.08,9,0.5743491774985175,0,0,0,0,1,0
10,3,2,2,2,2,0.16,2,1.5927869469232545,0,0,1,1,1,1
10,4,4,4,4,4,0.32,1,3.243981053223781,1,0,0,0,1,1
10,5,2,2,2,2,0.16,2,1.5927869469232545,0,0,1,1,1,0
10,6,0,0,0,0,0.0,10,0.0,0,0,1,0,1,0
10,7,3,3,3,3,0.24,1,2.242993512454694,1,0,0,1,0,0
10,8,2,2,2,2,0.16,5,1.4649650644417467,2,0,1,0,0,0
10,9,3,3,3,3,0.24,4,2.002173780527211,1,0,0,1,0,0
10,10,3,3,3,3,0.24,3,2.218689690920506,2,0,0,0,0,0
10,11,0,0,0,0,0.0,10,0.0,0,0,0,1,0,0
10,12,0,0,0,0,0.0,10,0.0,0,0,0,0,0,0
11,1,0,0,0,0,0.0,11,0.0,0,0,0,1,1,1
11,2,1,1,1,1,0.08,10,0.5358867312681467,0,0,1,0,1,0
11,3,3,3,3,3,0.24,1,2.486122769968582,1,0,1,1,1,0
11,4,5,5,5,5,0.4,1,4.026741346578108,1,0,1,0,1,0
11,5,2,2,2,2,0.16,3,1.4861227699685822,2,0,1,1,1,0
11,6,0,0,0,0,0.0,11,0.0,0,0,0,0,1,0
11,7,2,3,3,3,0.14,2,2.0927869469232543,1,0,0,1,0,0
11,8,2,2,2,2,0.16,6,1.3668607365729948,1,0,0,0,0,0
11,9,3,3,3,3,0.24,5,1.8680941920218628,1,0,0,1,0,0
11,10,2,3,3,3,0.14,4,2.0701106796114344,1,0,0,0,0,1
11,11,0,0,0,0,0.0,11,0.0,0,0,0,1,0,0
11,12,0,0,0,0,0.0,11,0.0,0,0,0,0,0,0
12,1,1,1,1,1,0.08,1,1.0,1,0,0,1,1,0
12,2,0,1,1,1,-0.02,11,0.5000000000000001,0,0,1,0,1,0
12,3,3,3,3,3,0.24,2,2.3196345653915604,0,0,0,1,1,0
12,4,5,5,5,5,0.4,2,3.7570825247427244,1,0,0,0,1,0
12,5,2,2,2,2,0.16,4,1.386601573854753,0,0,0,1,1,1
12,6,0,0,0,0,0.0,12,0.0,0,0,0,0,1,0
12,7,2,3,3,3,0.14,3,1.9526392657369858,1,0,0,1,0,1
12,8,2,2,2,2,0.16,7,1.2753261620589054,0,0,0,0,0,0
12,9,2,3,3,3,0.14,6,1.7429935124546938,1,0,1,1,0,0
12,10,3,4,4,4,0.21999999999999997,1,2.93148156021015,1,0,0,0,0,0
12,11,0,0,0,0,0.0,12,0.0,0,0,1,1,0,0
12,12,0,0,0,0,0.0,12,0.0,0,0,0,0,0,0
13,1,1,1,1,1,0.08,2,0.9330329915368074,0,0,0,1,1,0
13,2,0,1,1,1,-0.02,12,0.4665164957684038,0,0,0,0,1,0
13,3,3,3,3,3,0.24,3,2.1642955778194697,2,0,0,1,1,0
13,4,4,5,5,5,0.30000000000000004,3,3.5054819475113654,1,0,1,0,1,1
13,5,3,3,3,3,0.24,1,2.2937450145233456,1,0,0,1,1,0
13,6,0,0,0,0,0.0,13,0.0,0,0,1,0,1,0
13,7,3,4,4,4,0.21999999999999997,1,2.821876855502815,1,0,0,1,0,0
13,8,2,2,2,2,0.16,8,1.1899213841709757,1,0,1,0,0,1
13,9,1,3,3,3,0.04000000000000001,7,1.6262704511548505,0,0,0,1,0,0
13,10,3,4,4,4,0.21999999999999997,2,2.735169009757864,1,0,0,0,0,0
13,11,0,0,0,0,0.0,13,0.0,0,0,0,1,0,0
13,12,0,0,0,0,0.0,13,0.0,0,0,0,0,0,0
14,1,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,1,1,0
14,2,0,1,1,1,-0.02,13,0.4352752816480622,0,0,0,0,1,0
14,3,2,3,3,3,0.14,4,2.019359177542783,1,0,1,1,1,0
14,4,5,6,6,6,0.38,1,4.2707303082648025,2,0,0,0,1,0
14,5,2,3,3,3,0.14,2,2.1401397727233546,0,0,1,1,1,0
14,6,0,0,0,0,0.0,14,0.0,0,0,0,0,1,0
14,7,3,4,4,4,0.21999999999999997,2,2.6329042042382707,2,0,1,1,0,1
14,8,3,3,3,3,0.24,1,2.110235908766664,2,0,0,0,0,0
14,9,1,3,3,3,0.04000000000000001,8,1.5173639840889235,1,0,1,1,0,0
14,10,3,4,4,4,0.21999999999999997,3,2.5520029235331467,1,0,0,0,0,1
14,11,0,0,0,0,0.0,14,0.0,0,0,0,1,0,0
14,12,0,0,0,0,0.0,14,0.0,0,0,0,0,0,0
15,1,1,1,1,1,0.08,4,0.8122523963562355,1,0,0,1,1,0
15,2,0,1,1,1,-0.02,14,0.40612619817811785,0,0,0,0,1,1
15,3,2,3,3,3,0.14,5,1.8841287344100497,0,0,0,1,1,0
15,4,5,6,6,6,0.38,2,3.9847322755672203,2,0,0,0,1,1
15,5,2,3,3,3,0.14,3,1.9968210144509746,1,0,0,1,1,0
15,6,0,0,0,0,0.0,15,0.0,0,0,1,0,1,0
15,7,3,5,5,5,0.19999999999999998,1,3.456586486110271,2,0,0,1,0,0
15,8,2,3,3,3,0.14,2,1.968919722804954,1,0,1,0,0,0
15,9,1,3,3,3,0.04000000000000001,9,1.415750657324697,1,0,1,1,0,0
15,10,4,5,5,5,0.30000000000000004,1,3.38110292215481,2,0,0,0,0,0
15,11,0,0,0,0,0.0,15,0.0,0,0,1,1,0,0
15,12,0,0,0,0,0.0,15,0.0,0,0,0,0,0,0
16,1,1,1,1,1,0.08,5,0.757858283255199,0,0,1,1,1,0
16,2,1,2,2,2,0.060000000000000005,1,1.3789291416275997,1,0,0,0,1,0
16,3,2,3,3,3,0.14,6,1.7579542695070676,1,0,1,1,1,0
16,4,5,7,7,7,0.36,1,4.717886675545754,1,0,0,0,1,0
16,5,2,3,3,3,0.14,4,1.8630998846767555,0,0,1,1,1,0
16,6,0,0,0,0,0.0,16,0.0,0,0,0,0,1,0
16,7,3,5,5,5,0.19999999999999998,2,3.225109229641167,1,0,0,1,0,0
16,8,1,3,3,3,0.04000000000000001,3,1.8370670590645277,2,0,0,0,0,0
16,9,1,3,3,3,0.04000000000000001,10,1.3209420710738635,2,0,0,1,0,1
16,10,4,5,5,5,0.30000000000000004,2,3.1546805741519437,1,0,0,0,0,1
16,11,0,0,0,0,0.0,16,0.0,0,0,0,1,0,0
16,12,0,0,0,0,0.0,16,0.0,0,0,0,0,0,0
17,1,1,1,1,1,0.08,6,0.7071067811865475,1,0,0,1,1,0
17,2,1,2,2,2,0.060000000000000005,2,1.2865863821300814,1,0,0,0,1,0
17,3,2,3,3,3,0.14,7,1.6402293310630822,0,0,0,1,1,1
17,4,5,7,7,7,0.36,2,4.401943918616097,2,0,0,0,1,0
17,5,2,3,3,3,0.14,5,1.7383336589318341,0,0,0,1,1,0
17,6,0,0,0,0,0.0,17,0.0,0,0,0,0,1,1
17,7,3,5,5,5,0.19999999999999998,3,3.0091333125650666,2,0,0,1,0,0
17,8,1,3,3,3,0.04000000000000001,4,1.7140441737727012,0,0,1,0,0,0
17,9,1,4,4,4,0.020000000000000004,1,2.232482532220873,2,0,1,1,0,0
17,10,4,6,6,6,0.28,1,3.943421053444041,2,0,1,0,0,0
17,11,0,0,0,0,0.0,17,0.0,0,0,1,1,0,0
17,12,0,0,0,0,0.0,17,0.0,0,0,0,0,0,0
18,1,1,1,1,1,0.08,7,0.6597539553864471,0,0,0,1,1,0
18,2,1,2,2,2,0.060000000000000005,3,1.200427540989348,0,0,1,0,1,0
18,3,3,4,4,4,0.21999999999999997,1,2.530388079568204,1,0,0,1,1,0
18,4,4,7,7,7,0.26,3,4.107158902963634,1,0,1,0,1,0
18,5,2,3,3,3,0.14,6,1.6219226540822935,2,0,1,1,1,1
18,6,1,1,1,1,0.08,1,1.0,1,0,0,0,1,0
18,7,3,5,5,5,0.19999999999999998,4,2.807620656555647,0,0,1,1,0,0
18,8,1,3,3,3,0.04000000000000001,5,1.5992597630813787,0,0,0,0,0,0
18,9,1,4,4,4,0.020000000000000004,2,2.082979855591708,0,0,0,1,0,0
18,10,3,6,6,6,0.18,2,3.6793419423841223,0,0,0,0,0,1
18,11,0,0,0,0,0.0,18,0.0,0,0,0,1,0,0
18,12,0,0,0,0,0.0,18,0.0,0,0,0,0,0,0
19,1,1,1,1,1,0.08,8,0.6155722066724582,1,0,0,1,1,0
19,2,1,2,2,2,0.060000000000000005,4,1.1200384996924648,0,0,0,0,1,1
19,3,2,4,4,4,0.12000000000000001,2,2.360935559628598,2,0,0,1,1,0
19,4,4,7,7,7,0.26,4,3.832114757949191,1,0,1,0,1,0
19,5,2,4,4,4,0.12000000000000001,1,2.5133073459797206,1,0,0,1,1,0
19,6,1,1,1,1,0.08,2,0.9330329915368074,0,0,1,0,1,0
19,7,3,5,5,5,0.19999999999999998,5,2.619602700286651,3,0,0,1,0,0
19,8,1,3,3,3,0.04000000000000001,6,1.4921621209922646,0,0,0,0,0,1
19,9,1,4,4,4,0.020000000000000004,3,1.9434889259736385,2,0,1,1,0,0
19,10,4,7,7,7,0.26,1,4.432947419389505,1,0,0,0,0,0
19,11,0,0,0,0,0.0,19,0.0,0,0,1,1,0,0
19,12,0,0,0,0,0.0,19,0.0,0,0,0,0,0,0
20,1,1,1,1,1,0.08,9,0.5743491774985175,0,0,1,1,1,0
20,2,2,3,3,3,0.14,1,2.045032872004458,1,0,0,0,1,0
20,3,2,4,4,4,0.12000000000000001,3,2.2028307680258976,0,0,1,1,1,1
20,4,3,7,7,7,0.15999999999999998,5,3.5754894965216826,3,0,0,0,1,0
20,5,2,4,4,4,0.12000000000000001,2,2.3449986716708926,0,0,0,1,1,0
20,6,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,0,1,0
20,7,2,5,5,5,0.1,6,2.4441757440863525,1,0,1,1,0,0
20,8,2,4,4,4,0.12000000000000001,1,2.3922364876073203,1,0,0,0,0,1
20,9,1,4,4,4,0.020000000000000004,4,1.8133392866198408,1,0,1,1,0,0
20,10,4,7,7,7,0.26,2,4.13608619203836,0,0,0,0,0,0
20,11,0,0,0,0,0.0,20,0.0,0,0,0,1,0,0
20,12,0,0,0,0,0.0,20,0.0,0,0,0,0,0,0
21,1,1,1,1,1,0.08,10,0.5358867312681467,0,0,0,1,1,0
21,2,2,3,3,3,0.14,2,1.9080831383574284,1,0,1,0,1,0
21,3,2,5,5,5,0.1,1,3.0553137813405264,1,0,0,1,1,0
21,4,2,7,7,7,0.06,6,3.336049661148059,3,0,1,0,1,1
21,5,2,4,4,4,0.12000000000000001,3,2.1879611257789326,2,0,0,1,1,0
21,6,1,1,1,1,0.08,4,0.8122523963562355,1,0,0,0,1,0
21,7,2,4,5,5,0.1,7,2.280496606346592,1,0,1,1,0,1
21,8,3,5,5,5,0.19999999999999998,1,3.232035566495763,1,0,0,0,0,0
21,9,1,4,4,4,0.020000000000000004,5,1.6919053792661303,0,0,1,1,0,0
21,10,4,6,7,7,0.26,3,3.859104873011633,0,0,0,0,0,0
21,11,0,0,0,0,0.0,21,0.0,0,0,0,1,0,0
21,12,0,0,0,0,0.0,21,0.0,0,0,0,0,0,0
22,1,0,1,1,1,-0.02,11,0.5000000000000001,0,0,0,1,1,0
22,2,2,2,3,3,0.14,3,1.7803045186825714,1,0,0,0,1,0
22,3,2,5,5,5,0.1,2,2.8507085574877866,1,0,1,1,1,0
22,4,3,8,8,8,0.13999999999999999,1,4.112644395256327,2,0,0,0,1,0
22,5,2,4,4,4,0.12000000000000001,4,2.0414399145517583,1,0,1,1,1,0
22,6,1,1,1,1,0.08,5,0.757858283255199,0,0,1,0,1,0
22,7,3,5,6,6,0.18,1,3.1277785708090975,2,0,0,1,0,0
22,8,3,5,5,5,0.19999999999999998,2,3.0155958133609015,3,0,1,0,0,0
22,9,1,3,4,4,0.020000000000000004,6,1.5786035374138943,1,0,0,1,0,1
22,10,3,6,7,7,0.15999999999999998,4,3.6006721643203154,3,0,0,0,0,1
22,11,0,0,0,0,0.0,22,0.0,0,0,0,1,0,0
22,12,0,0,0,0,0.0,22,0.0,0,0,0,0,0,0
23,1,0,1,1,1,-0.02,12,0.4665164957684038,1,0,0,1,1,0
23,2,2,2,3,3,0.14,4,1.6610828509128956,1,0,0,0,1,0
23,3,2,5,5,5,0.1,3,2.6598051333924064,0,0,0,1,1,1
23,4,3,7,8,8,0.13999999999999999,2,3.8372329032330947,2,0,0,0,1,0
23,5,1,4,4,4,0.020000000000000004,5,1.9047307905168716,1,0,0,1,1,0
23,6,1,1,1,1,0.08,6,0.7071067811865475,0,0,0,0,1,0
23,7,2,5,6,6,0.08000000000000002,2,2.918320596786732,2,0,0,1,0,0
23,8,3,5,5,5,0.19999999999999998,3,2.813650383005994,0,0,1,0,0,0
23,9,2,3,5,5,0.1,1,2.4728891809638722,3,0,1,1,0,0
23,10,4,7,8,8,0.24000000000000002,1,4.3595459210190945,3,0,1,0,0,1
23,11,0,0,0,0,0.0,23,0.0,0,0,1,1,0,0
23,12,0,0,0,0,0.0,23,0.0,0,0,0,0,0,0
24,1,0,1,1,1,-0.02,13,0.4352752816480622,1,0,0,1,1,0
24,2,2,2,3,3,0.14,5,1.5498451015777477,0,0,1,0,1,0
24,3,3,5,6,6,0.18,1,3.481685940514074,1,0,0,1,1,0
24,4,2,7,8,8,0.04000000000000001,3,3.580264894927043,2,0,1,0,1,0
24,5,1,3,4,4,0.020000000000000004,6,1.7771766675482248,3,0,0,1,1,0
24,6,1,1,1,1,0.08,7,0.6597539553864471,1,0,0,0,1,1
24,7,2,5,6,6,0.08000000000000002,3,2.7228893966834056,2,0,0,1,0,1
24,8,2,5,5,5,0.1,4,2.6252286339947664,1,0,0,0,0,0
24,9,2,3,5,5,0.1,2,2.307287190253727,3,0,1,1,0,0
24,10,5,8,9,9,0.32,1,5.067600172430532,1,0,0,0,0,0
24,11,0,0,0,0,0.0,24,0.0,0,0,1,1,0,0
24,12,0,0,0,0,0.0,24,0.0,0,0,0,0,0,0
25,1,0,1,1,1,-0.02,14,0.40612619817811785,0,0,0,1,1,0
25,2,2,2,3,3,0.14,6,1.446056611543753,0,0,0,0,1,0
25,3,3,5,6,6,0.18,2,3.248527848669489,1,0,0,1,1,0
25,4,2,7,8,8,0.04000000000000001,4,3.3405052654079923,2,0,0,0,1,1
25,5,1,3,4,4,0.020000000000000004,7,1.6581644626119345,1,0,1,1,1,0
25,6,2,2,2,2,0.16,1,1.615572206672458,1,0,1,0,1,1
25,7,2,5,7,7,0.06,1,3.540545639411371,1,0,1,1,0,0
25,8,2,4,5,5,0.1,5,2.449424925844223,1,0,1,0,0,0
25,9,2,3,5,5,0.1,3,2.15277506945699,0,0,0,1,0,0
25,10,4,8,9,9,0.22000000000000003,2,4.7282381487953,2,0,0,0,0,0
25,11,0,0,0,0,0.0,25,0.0,0,0,0,1,0,0
25,12,0,0,0,0,0.0,25,0.0,0,0,0,0,0,0
26,1,0,1,1,1,-0.02,15,0.3789291416275996,0,0,0,1,1,0
26,2,1,2,3,3,0.04000000000000001,7,1.349218526200247,1,0,0,0,1,0
26,3,3,5,6,6,0.18,3,3.0309836567347226,2,0,1,1,1,0
26,4,2,7,9,9,0.020000000000000018,1,4.116801621028076,1,0,0,0,1,0
26,5,1,3,4,4,0.020000000000000004,8,1.547122149010836,0,0,1,1,1,1
26,6,3,3,3,3,0.24,1,2.507382169035325,1,0,0,0,1,0
26,7,2,5,7,7,0.06,2,3.30344588961259,3,0,1,1,0,0
26,8,2,3,5,5,0.1,6,2.285394266105258,2,0,0,0,0,1
26,9,2,3,5,5,0.1,4,2.008610163161314,1,0,0,1,0,0
26,10,4,8,9,9,0.22000000000000003,3,4.411602184668935,1,0,0,0,0,0
26,11,0,0,0,0,0.0,26,0.0,0,0,0,1,0,0
26,12,0,0,0,0,0.0,26,0.0,0,0,0,0,0,0
27,1,0,1,1,1,-0.02,16,0.35355339059327384,0,0,0,1,1,0
27,2,1,2,3,3,0.04000000000000001,8,1.2588653977374988,1,0,0,0,1,1
27,3,3,5,6,6,0.18,4,2.82800774854237,3,0,0,1,1,0
27,4,2,7,9,9,0.020000000000000018,2,3.8411117320314037,2,0,1,0,1,0
27,5,2,4,5,5,0.1,1,2.4435160069644346,1,0,0,1,1,1
27,6,3,3,3,3,0.24,2,2.3394702861010783,0,0,1,0,1,0
27,7,2,5,7,7,0.06,3,3.082224000765205,2,0,1,1,0,0
27,8,3,4,6,6,0.18,1,3.1323482489452554,1,0,0,0,0,0
27,9,1,2,5,5,0.0,5,1.8740995493656354,0,0,1,1,0,0
27,10,3,7,9,9,0.12,4,4.116170383831971,1,0,0,0,0,0
27,11,0,0,0,0,0.0,27,0.0,0,0,0,1,0,0
27,12,0,0,0,0,0.0,27,0.0,0,0,0,0,0,0
28,1,0,1,1,1,-0.02,17,0.32987697769322366,0,0,1,1,1,0
28,2,2,3,4,4,0.12000000000000001,1,2.1745629479931914,1,0,0,0,1,0
28,3,2,5,6,6,0.08000000000000002,5,2.6386245297117585,2,0,1,1,1,0
28,4,2,6,9,9,0.020000000000000018,3,3.583883970164388,1,0,1,0,1,0
28,5,3,5,6,6,0.18,1,3.2798810498461006,1,0,0,1,1,0
28,6,2,3,3,3,0.14,3,2.18280295965236,0,0,1,0,1,0
28,7,2,5,7,7,0.06,4,2.875816680020506,1,0,0,1,0,1
28,8,3,4,6,6,0.18,2,2.922584257248472,2,0,0,0,0,0
28,9,1,2,5,5,0.0,6,1.7485967089824015,1,0,0,1,0,1
28,10,3,6,9,9,0.12,5,3.8405227669019526,1,0,0,0,0,0
28,11,0,0,0,0,0.0,28,0.0,0,0,0,1,0,0
28,12,0,0,0,0,0.0,28,0.0,0,0,0,0,0,0
29,1,0,1,1,1,-0.02,18,0.30778610333622913,0,0,0,1,1,0
29,2,2,3,4,4,0.12000000000000001,2,2.0289389726511864,1,0,0,0,1,0
29,3,2,4,6,6,0.08000000000000002,6,2.4619237384993635,0,0,0,1,1,1
29,4,2,6,9,9,0.020000000000000018,4,3.3438819820032895,3,0,0,0,1,0
29,5,2,4,6,6,0.08000000000000002,2,3.0602372278227916,1,0,0,1,1,0
29,6,2,3,3,3,0.14,4,2.0366271753798384,1,0,1,0,1,0
29,7,3,6,8,8,0.13999999999999999,1,3.6832318400709823,1,0,0,1,0,0
29,8,3,4,6,6,0.18,3,2.72686753255892,1,0,1,0,0,1
29,9,2,3,6,6,0.08000000000000002,1,2.6314984183732664,1,0,0,1,0,0
29,10,2,6,9,9,0.020000000000000018,6,3.5833344462677457,5,0,1,0,0,0
29,11,0,0,0,0,0.0,29,0.0,0,0,0,1,0,0
29,12,0,0,0,0,0.0,29,0.0,0,0,0,0,0,0
30,1,0,1,1,1,-0.02,19,0.28717458874925883,0,0,0,1,1,0
30,2,1,3,4,4,0.020000000000000004,3,1.893066999298353,1,0,1,0,1,0
30,3,3,5,7,7,0.15999999999999998,1,3.297056070667542,2,0,0,1,1,0
30,4,2,5,9,9,0.020000000000000018,5,3.119952209014558,3,0,1,0,1,0
30,5,2,4,6,6,0.08000000000000002,3,2.855302295487806,3,0,0,1,1,0
30,6,2,3,3,3,0.14,5,1.9002403460898087,1,0,0,0,1,0
30,7,3,5,8,8,0.13999999999999999,2,3.4365768222650486,1,0,1,1,0,1
30,8,3,5,7,7,0.15999999999999998,1,3.5442573714280416,2,0,0,0,0,1
30,9,2,3,6,6,0.08000000000000002,2,2.455274841519186,0,0,1,1,0,0
30,10,2,6,9,9,0.020000000000000018,7,3.343369258078084,1,0,0,0,0,0
30,11,0,0,0,0,0.0,30,0.0,0,0,0,1,0,0
30,12,0,0,0,0,0.0,30,0.0,0,0,0,0,0,0
31,1,0,1,1,1,-0.02,20,0.26794336563407334,0,0,0,1,1,0
31,2,1,3,4,4,0.020000000000000004,4,1.7662939655349497,1,0,0,0,1,0
