draw_idx,number,freq_short,freq_medium,freq_long,freq_all,freq_trend,gap_since_last,recency_weighted,pair_score,triplet_score,adjacent_flag,is_odd,is_low,target,ctx_avg_sum,ctx_avg_odd_count,ctx_avg_low_count,draw_date
1,1,0,0,0,0,0.0,1,0.0,0,0,1,1,1,0,132.0,2.0,2.0,2018-01-05
1,2,1,1,1,1,0.08,1,1.0,4,6,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,3,0,0,0,0,0.0,1,0.0,0,0,1,1,1,0,132.0,2.0,2.0,2018-01-05
1,4,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,5,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,6,0,0,0,0,0.0,1,0.0,0,0,1,0,1,0,132.0,2.0,2.0,2018-01-05
1,7,1,1,1,1,0.08,1,1.0,4,6,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,8,0,0,0,0,0.0,1,0.0,0,0,1,0,1,0,132.0,2.0,2.0,2018-01-05
1,9,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,10,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,11,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,12,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,13,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,14,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,15,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,16,0,0,0,0,0.0,1,0.0,0,0,0,0,1,1,132.0,2.0,2.0,2018-01-05
1,17,0,0,0,0,0.0,1,0.0,0,0,0,1,1,1,132.0,2.0,2.0,2018-01-05
1,18,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,19,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,20,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,21,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,22,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,23,0,0,0,0,0.0,1,0.0,0,0,0,1,1,0,132.0,2.0,2.0,2018-01-05
1,24,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,132.0,2.0,2.0,2018-01-05
1,25,0,0,0,0,0.0,1,0.0,0,0,0,1,1,1,132.0,2.0,2.0,2018-01-05
1,26,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,27,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,28,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,29,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,30,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,31,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,32,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,33,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,34,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,35,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,36,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,37,0,0,0,0,0.0,1,0.0,0,0,1,1,0,0,132.0,2.0,2.0,2018-01-05
1,38,1,1,1,1,0.08,1,1.0,4,6,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,39,0,0,0,0,0.0,1,0.0,0,0,1,1,0,0,132.0,2.0,2.0,2018-01-05
1,40,1,1,1,1,0.08,1,1.0,4,6,0,0,0,1,132.0,2.0,2.0,2018-01-05
1,41,0,0,0,0,0.0,1,0.0,0,0,1,1,0,0,132.0,2.0,2.0,2018-01-05
1,42,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,43,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,44,0,0,0,0,0.0,1,0.0,0,0,1,0,0,1,132.0,2.0,2.0,2018-01-05
1,45,1,1,1,1,0.08,1,1.0,4,6,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,46,0,0,0,0,0.0,1,0.0,0,0,1,0,0,0,132.0,2.0,2.0,2018-01-05
1,47,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,48,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
1,49,0,0,0,0,0.0,1,0.0,0,0,0,1,0,0,132.0,2.0,2.0,2018-01-05
1,50,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,132.0,2.0,2.0,2018-01-05
2,1,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,2,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,3,0,0,0,0,0.0,2,0.0,0,0,0,1,1,1,137.0,2.0,2.5,2018-01-12
2,4,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,5,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,6,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,7,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,8,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,9,0,0,0,0,0.0,2,0.0,0,0,0,1,1,1,137.0,2.0,2.5,2018-01-12
2,10,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,11,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,12,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,13,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,14,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,15,0,0,0,0,0.0,2,0.0,0,0,1,1,1,0,137.0,2.0,2.5,2018-01-12
2,16,1,1,1,1,0.08,1,1.0,4,6,1,0,1,0,137.0,2.0,2.5,2018-01-12
2,17,1,1,1,1,0.08,1,1.0,4,6,1,1,1,1,137.0,2.0,2.5,2018-01-12
2,18,0,0,0,0,0.0,2,0.0,0,0,1,0,1,0,137.0,2.0,2.5,2018-01-12
2,19,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,20,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,21,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,22,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,137.0,2.0,2.5,2018-01-12
2,23,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,24,0,0,0,0,0.0,2,0.0,0,0,1,0,1,0,137.0,2.0,2.5,2018-01-12
2,25,1,1,1,1,0.08,1,1.0,4,6,0,1,1,0,137.0,2.0,2.5,2018-01-12
2,26,0,0,0,0,0.0,2,0.0,0,0,1,0,0,0,137.0,2.0,2.5,2018-01-12
2,27,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,137.0,2.0,2.5,2018-01-12
2,28,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,29,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,137.0,2.0,2.5,2018-01-12
2,30,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,31,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,137.0,2.0,2.5,2018-01-12
2,32,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,33,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,137.0,2.0,2.5,2018-01-12
2,34,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,35,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,137.0,2.0,2.5,2018-01-12
2,36,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,37,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,137.0,2.0,2.5,2018-01-12
2,38,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,39,0,0,0,0,0.0,2,0.0,0,0,1,1,0,0,137.0,2.0,2.5,2018-01-12
2,40,2,2,2,2,0.16,1,1.9330329915368076,4,6,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,41,0,0,0,0,0.0,2,0.0,0,0,1,1,0,0,137.0,2.0,2.5,2018-01-12
2,42,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,43,0,0,0,0,0.0,2,0.0,0,0,1,1,0,0,137.0,2.0,2.5,2018-01-12
2,44,1,1,1,1,0.08,1,1.0,4,6,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,45,1,1,1,1,0.08,2,0.9330329915368074,1,0,1,1,0,1,137.0,2.0,2.5,2018-01-12
2,46,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,47,0,0,0,0,0.0,2,0.0,0,0,0,1,0,1,137.0,2.0,2.5,2018-01-12
2,48,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
2,49,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,137.0,2.0,2.5,2018-01-12
2,50,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,137.0,2.0,2.5,2018-01-12
3,1,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,2,1,1,1,1,0.08,3,0.8705505632961241,1,0,1,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,3,1,1,1,1,0.08,1,1.0,4,6,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,4,0,0,0,0,0.0,3,0.0,0,0,1,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,5,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,6,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,7,1,1,1,1,0.08,3,0.8705505632961241,1,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,8,0,0,0,0,0.0,3,0.0,0,0,1,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,9,1,1,1,1,0.08,1,1.0,4,6,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,10,0,0,0,0,0.0,3,0.0,0,0,1,0,1,1,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,11,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,12,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,13,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,14,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,15,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,16,1,1,1,1,0.08,2,0.9330329915368074,1,0,1,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,17,2,2,2,2,0.16,1,1.9330329915368076,4,6,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,18,0,0,0,0,0.0,3,0.0,0,0,1,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,19,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,20,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,21,0,0,0,0,0.0,3,0.0,0,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,22,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,23,0,0,0,0,0.0,3,0.0,0,0,0,1,1,1,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,24,0,0,0,0,0.0,3,0.0,0,0,0,0,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,25,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,1,1,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,26,0,0,0,0,0.0,3,0.0,0,0,0,0,0,1,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,27,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,28,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,29,0,0,0,0,0.0,3,0.0,0,0,0,1,0,1,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,30,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,31,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,32,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,33,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,34,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,35,0,0,0,0,0.0,3,0.0,0,0,0,1,0,1,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,36,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,37,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,38,1,1,1,1,0.08,3,0.8705505632961241,1,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,39,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,40,2,2,2,2,0.16,2,1.8035835548329315,2,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,41,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,42,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,43,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,44,1,1,1,1,0.08,2,0.9330329915368074,1,0,1,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,45,2,2,2,2,0.16,1,1.870550563296124,4,6,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,46,0,0,0,0,0.0,3,0.0,0,0,1,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,47,1,1,1,1,0.08,1,1.0,4,6,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,48,0,0,0,0,0.0,3,0.0,0,0,1,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,49,0,0,0,0,0.0,3,0.0,0,0,0,1,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
3,50,0,0,0,0,0.0,3,0.0,0,0,0,0,0,0,131.66666666666666,3.0,2.6666666666666665,2018-01-19
4,1,0,0,0,0,0.0,4,0.0,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,2,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,3,1,1,1,1,0.08,2,0.9330329915368074,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,4,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,5,0,0,0,0,0.0,4,0.0,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,6,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,7,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,8,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,9,1,1,1,1,0.08,2,0.9330329915368074,0,0,1,1,1,0,129.5,3.0,2.5,2018-01-26
4,10,1,1,1,1,0.08,1,1.0,4,6,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,11,0,0,0,0,0.0,4,0.0,0,0,1,1,1,0,129.5,3.0,2.5,2018-01-26
4,12,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,13,0,0,0,0,0.0,4,0.0,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,14,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,15,0,0,0,0,0.0,4,0.0,0,0,0,1,1,1,129.5,3.0,2.5,2018-01-26
4,16,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,17,2,2,2,2,0.16,2,1.8035835548329315,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,18,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,19,0,0,0,0,0.0,4,0.0,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,20,0,0,0,0,0.0,4,0.0,0,0,0,0,1,0,129.5,3.0,2.5,2018-01-26
4,21,0,0,0,0,0.0,4,0.0,0,0,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,22,0,0,0,0,0.0,4,0.0,0,0,1,0,1,0,129.5,3.0,2.5,2018-01-26
4,23,1,1,1,1,0.08,1,1.0,4,6,0,1,1,0,129.5,3.0,2.5,2018-01-26
4,24,0,0,0,0,0.0,4,0.0,0,0,1,0,1,1,129.5,3.0,2.5,2018-01-26
4,25,1,1,1,1,0.08,3,0.8705505632961241,0,0,1,1,1,0,129.5,3.0,2.5,2018-01-26
4,26,1,1,1,1,0.08,1,1.0,4,6,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,27,0,0,0,0,0.0,4,0.0,0,0,1,1,0,0,129.5,3.0,2.5,2018-01-26
4,28,0,0,0,0,0.0,4,0.0,0,0,1,0,0,0,129.5,3.0,2.5,2018-01-26
4,29,1,1,1,1,0.08,1,1.0,4,6,0,1,0,1,129.5,3.0,2.5,2018-01-26
4,30,0,0,0,0,0.0,4,0.0,0,0,1,0,0,0,129.5,3.0,2.5,2018-01-26
4,31,0,0,0,0,0.0,4,0.0,0,0,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,32,0,0,0,0,0.0,4,0.0,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,33,0,0,0,0,0.0,4,0.0,0,0,0,1,0,1,129.5,3.0,2.5,2018-01-26
4,34,0,0,0,0,0.0,4,0.0,0,0,1,0,0,0,129.5,3.0,2.5,2018-01-26
4,35,1,1,1,1,0.08,1,1.0,4,6,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,36,0,0,0,0,0.0,4,0.0,0,0,1,0,0,0,129.5,3.0,2.5,2018-01-26
4,37,0,0,0,0,0.0,4,0.0,0,0,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,38,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,39,0,0,0,0,0.0,4,0.0,0,0,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,40,2,2,2,2,0.16,3,1.6828029596523597,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,41,0,0,0,0,0.0,4,0.0,0,0,0,1,0,1,129.5,3.0,2.5,2018-01-26
4,42,0,0,0,0,0.0,4,0.0,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,43,0,0,0,0,0.0,4,0.0,0,0,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,44,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,45,2,2,2,2,0.16,2,1.745285387893043,0,0,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,46,0,0,0,0,0.0,4,0.0,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,47,1,1,1,1,0.08,2,0.9330329915368074,0,0,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,48,0,0,0,0,0.0,4,0.0,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
4,49,0,0,0,0,0.0,4,0.0,0,0,0,1,0,0,129.5,3.0,2.5,2018-01-26
4,50,0,0,0,0,0.0,4,0.0,0,0,0,0,0,0,129.5,3.0,2.5,2018-01-26
5,1,0,0,0,0,0.0,5,0.0,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,2,1,1,1,1,0.08,5,0.757858283255199,0,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,3,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,4,0,0,0,0,0.0,5,0.0,0,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,5,0,0,0,0,0.0,5,0.0,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,6,0,0,0,0,0.0,5,0.0,0,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,7,1,1,1,1,0.08,5,0.757858283255199,0,0,0,1,1,1,132.0,3.2,2.4,2018-02-02
5,8,0,0,0,0,0.0,5,0.0,0,0,0,0,1,1,132.0,3.2,2.4,2018-02-02
5,9,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,10,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,11,0,0,0,0,0.0,5,0.0,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,12,0,0,0,0,0.0,5,0.0,0,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,13,0,0,0,0,0.0,5,0.0,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,14,0,0,0,0,0.0,5,0.0,0,0,1,0,1,0,132.0,3.2,2.4,2018-02-02
5,15,1,1,1,1,0.08,1,1.0,4,6,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,16,1,1,1,1,0.08,4,0.8122523963562355,0,0,1,0,1,0,132.0,3.2,2.4,2018-02-02
5,17,2,2,2,2,0.16,3,1.6828029596523597,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,18,0,0,0,0,0.0,5,0.0,0,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,19,0,0,0,0,0.0,5,0.0,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,20,0,0,0,0,0.0,5,0.0,0,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,21,0,0,0,0,0.0,5,0.0,0,0,0,1,1,0,132.0,3.2,2.4,2018-02-02
5,22,0,0,0,0,0.0,5,0.0,0,0,0,0,1,0,132.0,3.2,2.4,2018-02-02
5,23,1,1,1,1,0.08,2,0.9330329915368074,1,0,1,1,1,0,132.0,3.2,2.4,2018-02-02
5,24,1,1,1,1,0.08,1,1.0,4,6,0,0,1,1,132.0,3.2,2.4,2018-02-02
5,25,1,1,1,1,0.08,4,0.8122523963562355,0,0,1,1,1,0,132.0,3.2,2.4,2018-02-02
5,26,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,0,0,0,132.0,3.2,2.4,2018-02-02
5,27,0,0,0,0,0.0,5,0.0,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,28,0,0,0,0,0.0,5,0.0,0,0,1,0,0,0,132.0,3.2,2.4,2018-02-02
5,29,2,2,2,2,0.16,1,1.9330329915368076,4,6,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,30,0,0,0,0,0.0,5,0.0,0,0,1,0,0,0,132.0,3.2,2.4,2018-02-02
5,31,0,0,0,0,0.0,5,0.0,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,32,0,0,0,0,0.0,5,0.0,0,0,1,0,0,0,132.0,3.2,2.4,2018-02-02
5,33,1,1,1,1,0.08,1,1.0,4,6,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,34,0,0,0,0,0.0,5,0.0,0,0,1,0,0,1,132.0,3.2,2.4,2018-02-02
5,35,1,1,1,1,0.08,2,0.9330329915368074,1,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,36,0,0,0,0,0.0,5,0.0,0,0,0,0,0,0,132.0,3.2,2.4,2018-02-02
5,37,0,0,0,0,0.0,5,0.0,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,38,1,1,1,1,0.08,5,0.757858283255199,0,0,0,0,0,0,132.0,3.2,2.4,2018-02-02
5,39,0,0,0,0,0.0,5,0.0,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,40,2,2,2,2,0.16,4,1.5701106796114346,0,0,1,0,0,0,132.0,3.2,2.4,2018-02-02
5,41,1,1,1,1,0.08,1,1.0,4,6,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,42,0,0,0,0,0.0,5,0.0,0,0,1,0,0,0,132.0,3.2,2.4,2018-02-02
5,43,0,0,0,0,0.0,5,0.0,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,44,1,1,1,1,0.08,4,0.8122523963562355,0,0,0,0,0,0,132.0,3.2,2.4,2018-02-02
5,45,2,2,2,2,0.16,3,1.6284088465513231,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,46,0,0,0,0,0.0,5,0.0,0,0,0,0,0,1,132.0,3.2,2.4,2018-02-02
5,47,1,1,1,1,0.08,3,0.8705505632961241,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
5,48,0,0,0,0,0.0,5,0.0,0,0,0,0,0,0,132.0,3.2,2.4,2018-02-02
5,49,0,0,0,0,0.0,5,0.0,0,0,0,1,0,0,132.0,3.2,2.4,2018-02-02
